geneid;symbol;diseaseid;disease_name;score;association_type;original_source;sentence;pmid;pmid_year
79366;HMGN5;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;Neonatal exposure to estradiol/bisphenol A alters promoter methylation and expression of Nsbp1 and Hpcal1 genes and transcriptional programs of Dnmt3a/b and Mbd2/4 in the rat prostate gland throughout life.;22109888;2012
367;AR;C0376358;Malignant neoplasm of prostate;0,7;Biomarker;CTD_human;"Although the <span class=""gene"" id=""16266977-3-13-30"">androgen receptor</span> (<span class=""gene"" id=""16266977-3-32-34"">AR</span>) is suggested to play an important role in <span class=""disease"" id=""16266977-3-78-93"">prostate cancer</span> progression even after the androgen ablation, limited tissue availability for molecular studies and small numbers of human <span class=""disease"" id=""16266977-3-217-232"">prostate cancer</span> cell lines have restricted <span class=""disease"" id=""16266977-3-260-275"">prostate cancer</span> research.";16266977;2005
367;AR;C0376358;Malignant neoplasm of prostate;0,7;Therapeutic;CTD_human;"To investigate the hypothesis that <span class=""gene"" id=""11742035-3-35-37"">AR</span> gene aberrations are involved in CAB relapse, 11 locally recurrent <span class=""disease"" id=""11742035-3-105-108"">CaP</span> samples from patients treated with orchiectomy and bicalutamide were analyzed for copy number changes and DNA sequence alterations of the <span class=""gene"" id=""11742035-3-247-249"">AR</span> gene by fluorescence in situ hybridization and single-strand conformation polymorphism, respectively.";11742035;2002
367;AR;C0376358;Malignant neoplasm of prostate;0,7;Biomarker;CTD_human;"The majority of <span class=""disease"" id=""16877366-1-16-32"">prostate cancers</span> (<span class=""disease"" id=""16877366-1-34-37"">PCa</span>) that relapse after androgen deprivation therapy (androgen-independent <span class=""disease"" id=""16877366-1-109-112"">PCa</span>) continue to express <span class=""gene"" id=""16877366-1-134-151"">androgen receptor</span> (<span class=""gene"" id=""16877366-1-153-155"">AR</span>).";16877366;2006
10333;TLR6;C0376358;Malignant neoplasm of prostate;0,35;Biomarker;CTD_human;"Interactions of sequence variants in interleukin-1 receptor-associated kinase4 and the <span class=""gene"" id=""16537705-0-87-107"">toll-like receptor 6</span>-1-10 gene cluster increase <span class=""disease"" id=""16537705-0-135-150"">prostate cancer</span> risk.";16537705;2006
2264;FGFR4;C0376358;Malignant neoplasm of prostate;0,6;Biomarker;CTD_human;"Increased expression of fibroblast growth factors that can activate the <span class=""gene"" id=""15448004-1-72-107"">fibroblast growth factor receptor-4</span> (<span class=""gene"" id=""15448004-1-109-115"">FGFR-4</span>) occurs in a substantial fraction of human <span class=""disease"" id=""15448004-1-159-175"">prostate cancers</span> in vivo.";15448004;2005
11178;LZTS1;C0376358;Malignant neoplasm of prostate;0,32;Biomarker;CTD_human;"These results add evidence supporting a role of <span class=""gene"" id=""12377406-9-48-53"">LZTS1</span> in <span class=""disease"" id=""12377406-9-57-72"">prostate cancer</span> risk.";12377406;2002
3284;HSD3B2;C0376358;Malignant neoplasm of prostate;0,33;Biomarker;CTD_human;"In Caucasians, the <span class=""gene"" id=""17823934-9-19-25"">HSD3B2</span> (<span class=""gene"" id=""17823934-9-27-29"">TG</span>)n,(TA)n,(CA)n intron 3 length polymorphism is associated with both <span class=""disease"" id=""17823934-9-97-112"">prostate cancer</span> risk and aggressiveness and the SRD5A2 V89L polymorphism may modify the risk conferred by this polymorphism.";17823934;2007
196528;ARID2;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;The long tail of oncogenic drivers in prostate cancer.;29610475;2018
7515;XRCC1;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"In a case-control study of 207 patients with <span class=""disease"" id=""17486273-2-45-48"">PCa</span> and 235 cancer-free controls, frequency-matched by age, we genotyped three <span class=""gene"" id=""17486273-2-124-129"">XRCC1</span> polymorphisms (codons 194, 280 and 399) using the polymerase chain reaction-restriction fragment length polymorphism (PCR-RELP) method.";17486273;2007
3716;JAK1;C0376358;Malignant neoplasm of prostate;0,31;Biomarker;CTD_human;The long tail of oncogenic drivers in prostate cancer.;29610475;2018
5744;PTHLH;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"We show that 1,25-dihydroxyvitamin D3 (1,25(OH)2D3) and its non-hypercalcemic analog, EB1089, decrease <span class=""gene"" id=""16243370-2-103-108"">PTHrP</span> mRNA and cellular protein levels in the androgen-dependent human <span class=""disease"" id=""16243370-2-174-189"">prostate cancer</span> cell line LNCaP and its androgen-independent derivative, the C4-2 cell line.";16243370;2006
2115;ETV1;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Recently, we identified recurrent gene fusions involving the 5' untranslated region of the androgen-regulated gene TMPRSS2 and the ETS (E26 transformation-specific) family genes ERG, <span class=""gene"" id=""17671502-1-183-187"">ETV1</span> or ETV4 in most <span class=""disease"" id=""17671502-1-204-220"">prostate cancers</span>.";17671502;2007
7263;TST;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
54897;CASZ1;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Sequencing of prostate cancers identifies new cancer genes, routes of progression and drug targets.;29662167;2018
5610;EIF2AK2;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Global analysis of differentially expressed genes in androgen-independent prostate cancer.;17199135;2007
10481;HOXB13;C0376358;Malignant neoplasm of prostate;0,6;GeneticVariation;UNIPROT;"This study confirms the overall importance of the <span class=""gene"" id=""23292082-12-50-56"">HOXB13</span> G84E mutation in <span class=""disease"" id=""23292082-12-74-89"">prostate cancer</span> susceptibility.";23292082;2013
2099;ESR1;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Phytoestrogen exposure, polymorphisms in COMT, CYP19, <span class=""gene"" id=""17176215-0-54-58"">ESR1</span>, and SHBG genes, and their associations with <span class=""disease"" id=""17176215-0-104-119"">prostate cancer</span> risk.";17176215;2007
367;AR;C0376358;Malignant neoplasm of prostate;0,7;Biomarker;CTD_human;"We show here that c-Myc, which is a key mediator of ligand-independent <span class=""disease"" id=""23704919-6-71-86"">prostate cancer</span> growth, is a key ligand-independent <span class=""gene"" id=""23704919-6-123-125"">AR</span> target gene.";23704919;2013
1956;EGFR;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"We demonstrated that cultures derived from <span class=""disease"" id=""17914592-3-43-46"">PCa</span> tissues harvested after NHT presented significantly higher <span class=""gene"" id=""17914592-3-106-110"">EGFR</span> and Her2 levels compared to cultures derived from control patients.";17914592;2007
664;BNIP3;C0376358;Malignant neoplasm of prostate;0,32;Biomarker;CTD_human;"This study investigated the role of <span class=""gene"" id=""18163427-2-36-41"">BNIP3</span> in <span class=""disease"" id=""18163427-2-45-60"">prostate cancer</span>.";18163427;2008
6757;SSX2;C0376358;Malignant neoplasm of prostate;0,32;Biomarker;CTD_human;"Inducible expression of a <span class=""disease"" id=""17929270-0-26-41"">prostate cancer</span>-testis antigen, <span class=""gene"" id=""17929270-0-58-63"">SSX-2</span>, following treatment with a DNA methylation inhibitor.";17929270;2008
4322;MMP13;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;"Regulation of <span class=""gene"" id=""15138554-0-14-41"">matrix metalloproteinase 13</span> expression by androgen in <span class=""disease"" id=""15138554-0-68-83"">prostate cancer</span>.";15138554;2004
23600;AMACR;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;The bromodomain protein BRD4 regulates the KEAP1/NRF2-dependent oxidative stress response.;24763052;2015
367;AR;C0376358;Malignant neoplasm of prostate;0,7;GeneticVariation;UNIPROT;"Mutated human <span class=""gene"" id=""8530589-0-14-31"">androgen receptor</span> gene detected in a <span class=""disease"" id=""8530589-0-51-67"">prostatic cancer</span> patient is also activated by estradiol.";8530589;1996
7040;TGFB1;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"We observed an association between single nucleotide polymorphisms of <span class=""gene"" id=""18082198-14-70-75"">TGFB1</span> at C-509T and a decreased risk of aggressive <span class=""disease"" id=""18082198-14-121-136"">prostate cancer</span>.";18082198;2008
6757;SSX2;C0376358;Malignant neoplasm of prostate;0,32;Biomarker;CTD_human;"In addition, we report that the treatment of at least two human <span class=""disease"" id=""17929270-8-64-79"">prostate cancer</span> cell lines with the DNA methylation inhibitor 5-aza-2'-deoxycytidine induced the expression of <span class=""gene"" id=""17929270-8-175-180"">SSX-2</span>.";17929270;2008
2192;FBLN1;C0376358;Malignant neoplasm of prostate;0,32;Biomarker;CTD_human;"Three <span class=""gene"" id=""17929269-14-6-10"">FBLN</span> genes are significantly downregulated in <span class=""disease"" id=""17929269-14-52-67"">prostate cancer</span>, whereas SPOCK1 is often upregulated.";17929269;2008
857;CAV1;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"<span class=""gene"" id=""22159333-0-0-10"">Caveolin-1</span> as a potential high-risk <span class=""disease"" id=""22159333-0-36-51"">prostate cancer</span> biomarker.";22159333;2012
55870;ASH1L;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Sequencing of prostate cancers identifies new cancer genes, routes of progression and drug targets.;29662167;2018
2065;ERBB3;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"These findings suggest that the bone microenvironment and androgen status influence the subcellular localization of <span class=""gene"" id=""17634423-8-116-122"">ErbB-3</span> in <span class=""disease"" id=""17634423-8-126-141"">prostate cancer</span> cells.";17634423;2007
1588;CYP19A1;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"We also tested a multigenic model of <span class=""disease"" id=""16424004-6-37-52"">prostate cancer</span> risk by calculating the joint effect of <span class=""gene"" id=""16424004-6-93-100"">CYP19A1</span> T201M with five other common SNPs.";16424004;2006
23197;FAF2;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Global analysis of differentially expressed genes in androgen-independent prostate cancer.;17199135;2007
7372;UMPS;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Expression of thymidylate synthase, dihydropyrimidine dehydrogenase, thymidine phosphorylase, and orotate phosphoribosyl transferase in prostate cancer.;15999119;2005
4318;MMP9;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"We demonstrate that treatment of human <span class=""disease"" id=""16606632-9-39-54"">prostate cancer</span> cell lines with zinc reduces expression of VEGF, IL-6, IL-8 and <span class=""gene"" id=""16606632-9-119-124"">MMP-9</span>.";16606632;2006
1962;EHHADH;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;The long tail of oncogenic drivers in prostate cancer.;29610475;2018
3558;IL2;C0376358;Malignant neoplasm of prostate;0,36;Biomarker;CTD_human;"This study suggests that the <span class=""gene"" id=""17115417-9-29-33"">IL-2</span> gene may be associated with susceptibility to <span class=""disease"" id=""17115417-9-80-95"">prostate cancer</span> in the Taiwan population.";17115417;2007
5444;PON1;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;"Polymorphisms of three xenobiotic genes (CYP17, GSTP1, <span class=""gene"" id=""15538743-3-55-59"">PON1</span>) were characterized in 384 patients with untreated <span class=""disease"" id=""15538743-3-111-114"">PCa</span> and 360 age-matched control patients with benign prostatic hyperplasia (BPH).";15538743;2005
55198;APPL2;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
367;AR;C0376358;Malignant neoplasm of prostate;0,7;GeneticVariation;UNIPROT;"Thus, this new cell line with partial androgen responsiveness and PSA expression can serve as a functionally relevant model system of bone metastatic prostate cancer, and can be used to investigate the role of <span class=""gene"" id=""10569618-11-210-212"">AR</span> mutations in <span class=""disease"" id=""10569618-11-226-241"">prostate cancer</span> and its progression to androgen independence.";10569618;2000
1562;CYP2C18;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Xenobiotic-metabolizing gene variants, pesticide use, and the risk of prostate cancer.;21716162;2012
3248;HPGD;C0376358;Malignant neoplasm of prostate;0,32;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
3569;IL6;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"These results demonstrate that osteoblasts promote <span class=""disease"" id=""15672864-12-51-54"">CaP</span> growth through <span class=""gene"" id=""15672864-12-70-74"">IL-6</span>-mediated activation of the AR.";15672864;2005
811;CALR;C0376358;Malignant neoplasm of prostate;0,35;Biomarker;CTD_human;Proteome analysis of human androgen-independent prostate cancer cell lines: variable metastatic potentials correlated with vimentin expression.;17566973;2007
84181;CHD6;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;The long tail of oncogenic drivers in prostate cancer.;29610475;2018
3913;LAMB2;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
4683;NBN;C0376358;Malignant neoplasm of prostate;0,36;Biomarker;CTD_human;"<span class=""gene"" id=""14973119-0-0-4"">NBS1</span> is a <span class=""disease"" id=""14973119-0-10-25"">prostate cancer</span> susceptibility gene.";14973119;2004
